danceability_bin,energy_bin,valence_bin,acousticness_bin,tempo_bin,popularity
2,1,1,9,7,2.0
2,1,2,6,2,11.0
2,1,2,6,5,42.0
2,1,2,6,6,31.0
2,1,2,7,3,11.5
2,1,2,7,4,0.0
2,1,2,7,6,53.5
2,1,2,8,2,33.666666666666664
2,1,2,8,3,36.888888888888886
2,1,2,8,4,28.666666666666668
2,1,2,8,5,22.333333333333332
2,1,2,8,6,0.2
2,1,2,8,7,48.0
2,1,2,9,2,17.142857142857142
2,1,2,9,3,18.571428571428573
2,1,2,9,4,23.857142857142858
2,1,2,9,5,26.444444444444443
2,1,2,9,6,20.666666666666668
2,1,2,9,7,19.444444444444443
2,1,3,2,3,21.0
2,1,3,4,6,46.0
2,1,3,7,3,8.0
2,1,3,8,2,27.0
2,1,3,8,3,44.5
2,1,3,8,4,27.0
2,1,3,8,7,0.0
2,1,3,9,2,53.666666666666664
2,1,3,9,3,31.75
2,1,3,9,4,41.0
2,1,3,9,6,17.5
2,1,3,9,7,57.0
2,1,4,6,7,28.0
2,1,4,8,2,0.75
2,1,4,9,2,0.0
2,1,4,9,3,57.0
2,1,4,9,5,0.0
2,1,4,9,6,48.0
2,1,5,8,7,22.0
2,1,5,9,2,6.2
2,1,5,9,3,10.5
2,1,5,9,6,10.0
2,1,5,9,7,50.0
2,1,6,8,3,3.5
2,1,6,8,8,13.0
2,1,6,9,7,21.0
2,1,7,9,6,24.0
2,1,8,9,5,5.0
2,2,0,0,3,9.0
2,2,0,0,4,33.0
2,2,0,0,5,66.0
2,2,0,1,2,12.0
2,2,0,1,4,0.0
2,2,0,2,3,42.0
2,2,0,2,4,49.5
2,2,0,2,6,21.0
2,2,0,3,3,8.0
2,2,0,3,5,22.25
2,2,0,4,3,0.0
2,2,0,4,4,13.0
2,2,0,4,5,31.0
2,2,0,4,8,20.0
2,2,0,4,9,46.0
2,2,0,5,3,14.5
2,2,0,5,5,23.0
2,2,0,5,6,67.0
2,2,0,6,1,51.0
2,2,0,6,3,38.0
2,2,0,6,5,33.0
2,2,0,7,1,8.0
2,2,0,7,2,12.0
2,2,0,7,3,31.6
2,2,0,7,4,12.666666666666666
2,2,0,7,5,44.0
2,2,0,7,6,26.0
2,2,0,8,3,31.285714285714285
2,2,0,8,4,36.6
2,2,0,8,5,26.25
2,2,0,8,6,52.5
2,2,0,8,7,0.0
2,2,0,9,2,25.88888888888889
2,2,0,9,3,24.846153846153847
2,2,0,9,4,16.555555555555557
2,2,0,9,5,26.363636363636363
2,2,0,9,6,33.3
2,2,0,9,7,39.0
2,2,1,0,3,21.0
2,2,1,0,4,14.0
2,2,1,1,3,6.0
2,2,1,2,3,41.0
2,2,1,2,4,73.0
2,2,1,2,5,36.0
2,2,1,4,3,19.0
2,2,1,4,5,39.0
2,2,1,4,6,0.0
2,2,1,5,4,19.0
2,2,1,6,5,54.0
2,2,1,6,6,22.0
2,2,1,7,2,0.0
2,2,1,7,3,36.833333333333336
2,2,1,7,4,13.875
2,2,1,7,5,21.833333333333332
2,2,1,7,6,45.666666666666664
2,2,1,8,2,42.333333333333336
2,2,1,8,3,20.103448275862068
2,2,1,8,4,24.75
2,2,1,8,5,26.555555555555557
2,2,1,8,6,41.5
2,2,1,8,7,25.0
2,2,1,9,2,30.636363636363637
2,2,1,9,3,24.0
2,2,1,9,4,21.41176470588235
2,2,1,9,5,33.61538461538461
2,2,1,9,6,33.0
2,2,1,9,7,15.25
2,2,1,9,8,48.0
2,2,2,1,3,61.0
2,2,2,4,6,47.0
2,2,2,6,3,0.0
2,2,2,6,6,20.0
2,2,2,6,7,60.0
2,2,2,7,2,21.0
2,2,2,7,3,28.8
2,2,2,7,4,21.0
2,2,2,7,5,42.0
2,2,2,7,6,35.0
2,2,2,7,7,28.0
2,2,2,8,3,5.0
2,2,2,8,4,20.0
2,2,2,8,5,46.5
2,2,2,8,6,46.5
2,2,2,8,7,53.0
2,2,2,9,2,12.5
2,2,2,9,3,24.04
2,2,2,9,4,10.0
2,2,2,9,5,54.0
2,2,2,9,6,44.333333333333336
2,2,2,9,7,59.5
2,2,2,9,8,57.0
2,2,2,9,9,20.0
2,2,3,0,6,29.0
2,2,3,0,7,58.0
2,2,3,1,6,35.0
2,2,3,5,7,30.0
2,2,3,6,2,55.0
2,2,3,6,7,21.0
2,2,3,7,3,19.5
2,2,3,7,6,25.0
2,2,3,7,7,12.666666666666666
2,2,3,7,8,16.0
2,2,3,8,3,32.42857142857143
2,2,3,8,5,48.666666666666664
2,2,3,8,6,45.5
2,2,3,9,3,42.666666666666664
2,2,3,9,4,13.0
2,2,3,9,5,40.5
2,2,3,9,6,55.333333333333336
2,2,3,9,7,31.0
2,2,4,1,7,23.0
2,2,4,3,6,31.0
2,2,4,6,3,26.5
2,2,4,7,3,27.0
2,2,4,8,3,28.0
2,2,4,8,6,41.0
2,2,4,9,2,25.0
2,2,4,9,3,23.333333333333332
2,2,4,9,5,39.0
2,2,4,9,6,11.666666666666666
2,2,4,9,7,37.333333333333336
2,2,5,6,7,38.0
2,2,5,8,7,20.0
2,2,5,8,8,13.0
2,2,5,9,3,19.0
2,2,6,9,3,41.0
2,2,6,9,5,11.5
2,2,8,9,5,8.0
2,3,0,0,3,19.0
2,3,0,0,4,45.75
2,3,0,0,5,30.875
2,3,0,0,6,43.0
2,3,0,1,2,46.0
2,3,0,1,3,13.0
2,3,0,1,4,0.0
2,3,0,1,5,0.0
2,3,0,2,4,17.0
2,3,0,2,5,35.25
2,3,0,3,3,9.0
2,3,0,3,4,30.0
2,3,0,3,6,45.0
2,3,0,4,3,27.5
2,3,0,4,4,19.0
2,3,0,4,5,42.0
2,3,0,5,3,26.0
2,3,0,5,4,47.5
2,3,0,5,5,71.0
2,3,0,5,7,40.0
2,3,0,6,3,50.5
2,3,0,6,4,20.555555555555557
2,3,0,6,5,53.0
2,3,0,6,6,41.0
2,3,0,7,3,10.666666666666666
2,3,0,7,4,25.5
2,3,0,7,5,36.5
2,3,0,7,6,0.5
2,3,0,8,2,42.0
2,3,0,8,3,30.0
2,3,0,8,4,27.5
2,3,0,8,5,43.0
2,3,0,8,6,62.0
2,3,0,8,7,21.0
2,3,0,9,2,26.5
2,3,0,9,3,25.0
2,3,0,9,4,7.333333333333333
2,3,0,9,5,0.0
2,3,0,9,6,22.0
2,3,0,9,7,24.5
2,3,1,0,3,82.0
2,3,1,0,5,31.0
2,3,1,1,6,47.0
2,3,1,2,2,74.0
2,3,1,2,3,0.0
2,3,1,2,4,0.0
2,3,1,2,5,55.0
2,3,1,2,8,33.0
2,3,1,3,2,0.0
2,3,1,3,3,21.0
2,3,1,3,4,53.0
2,3,1,3,5,50.5
2,3,1,4,3,28.0
2,3,1,4,5,39.0
2,3,1,5,3,39.333333333333336
2,3,1,5,4,1.0
2,3,1,5,6,43.0
2,3,1,5,7,51.0
2,3,1,6,2,61.0
2,3,1,6,3,31.6
2,3,1,6,5,24.166666666666668
2,3,1,6,7,53.0
2,3,1,7,2,49.0
2,3,1,7,3,38.75
2,3,1,7,5,46.8
2,3,1,7,6,52.0
2,3,1,7,7,27.5
2,3,1,8,2,37.0
2,3,1,8,3,19.571428571428573
2,3,1,8,4,31.25
2,3,1,8,5,34.75
2,3,1,8,7,34.0
2,3,1,9,2,17.0
2,3,1,9,3,15.722222222222221
2,3,1,9,4,12.0
2,3,1,9,5,8.625
2,3,1,9,6,30.571428571428573
2,3,1,9,7,10.75
2,3,2,0,3,42.0
2,3,2,2,3,0.0
2,3,2,2,7,23.5
2,3,2,3,2,45.0
2,3,2,3,3,47.0
2,3,2,3,7,20.0
2,3,2,4,3,59.0
2,3,2,4,4,49.4
2,3,2,4,5,41.0
2,3,2,4,7,30.0
2,3,2,5,7,0.0
2,3,2,6,3,42.0
2,3,2,6,4,0.0
2,3,2,6,5,39.0
2,3,2,6,7,9.0
2,3,2,6,8,33.0
2,3,2,7,2,37.0
2,3,2,7,3,39.333333333333336
2,3,2,7,4,9.0
2,3,2,7,5,27.0
2,3,2,7,6,23.0
2,3,2,7,7,53.5
2,3,2,7,8,47.0
2,3,2,8,2,27.0
2,3,2,8,3,25.333333333333332
2,3,2,8,4,0.0
2,3,2,8,5,47.0
2,3,2,8,6,30.5
2,3,2,8,7,40.5
2,3,2,9,2,6.0
2,3,2,9,3,29.125
2,3,2,9,4,22.5
2,3,2,9,5,19.75
2,3,2,9,7,37.0
2,3,3,0,3,13.0
2,3,3,0,4,17.0
2,3,3,1,8,34.0
2,3,3,4,3,61.0
2,3,3,5,2,35.0
2,3,3,5,3,53.5
2,3,3,5,6,28.0
2,3,3,5,7,28.0
2,3,3,6,3,32.0
2,3,3,6,5,57.0
2,3,3,7,3,30.0
2,3,3,7,4,40.0
2,3,3,7,6,19.0
2,3,3,7,7,22.0
2,3,3,8,2,21.0
2,3,3,8,3,15.166666666666666
2,3,3,8,5,67.0
2,3,3,8,6,47.0
2,3,3,8,7,73.0
2,3,3,9,2,23.0
2,3,3,9,3,0.0
2,3,3,9,4,24.0
2,3,3,9,5,0.0
2,3,3,9,6,2.0
2,3,3,9,7,21.0
2,3,3,9,9,20.0
2,3,4,3,7,45.0
2,3,4,6,7,65.0
2,3,4,7,7,0.0
2,3,4,8,3,6.0
2,3,4,8,4,58.0
2,3,4,9,3,15.5
2,3,4,9,4,25.0
2,3,4,9,5,0.0
2,3,4,9,6,15.4
2,3,4,9,7,0.0
2,3,5,3,7,28.0
2,3,5,4,7,0.0
2,3,5,9,5,24.0
2,3,6,1,3,27.0
2,3,6,3,7,30.0
2,3,6,4,7,25.0
2,3,6,9,3,29.0
2,3,7,9,3,11.0
2,3,7,9,8,17.0
2,4,0,0,2,17.0
2,4,0,0,3,41.0
2,4,0,0,4,38.111111111111114
2,4,0,0,5,34.0
2,4,0,0,6,48.0
2,4,0,0,7,47.0
2,4,0,0,8,38.0
2,4,0,1,4,38.0
2,4,0,1,5,11.5
2,4,0,1,7,79.0
2,4,0,2,3,1.5
2,4,0,2,4,23.0
2,4,0,2,5,47.0
2,4,0,2,6,60.0
2,4,0,3,2,31.0
2,4,0,3,3,20.0
2,4,0,3,4,21.0
2,4,0,3,7,23.0
2,4,0,4,4,55.0
2,4,0,4,5,42.0
2,4,0,5,3,36.0
2,4,0,5,4,8.333333333333334
2,4,0,5,6,38.0
2,4,0,6,2,41.0
2,4,0,6,3,7.333333333333333
2,4,0,7,4,48.0
2,4,0,7,5,48.0
2,4,0,8,4,16.333333333333332
2,4,0,8,6,21.0
2,4,0,9,2,1.5
2,4,0,9,3,6.666666666666667
2,4,0,9,4,14.333333333333334
2,4,1,0,2,65.0
2,4,1,0,3,47.6
2,4,1,0,4,14.0
2,4,1,0,5,40.25
2,4,1,0,6,43.0
2,4,1,1,3,24.0
2,4,1,1,4,48.0
2,4,1,1,5,37.666666666666664
2,4,1,2,5,51.0
2,4,1,2,6,39.0
2,4,1,2,8,48.0
2,4,1,3,2,36.0
2,4,1,3,3,47.5
2,4,1,3,4,37.0
2,4,1,3,5,36.8
2,4,1,3,6,54.0
2,4,1,4,2,17.0
2,4,1,4,4,11.0
2,4,1,4,5,44.0
2,4,1,4,6,23.0
2,4,1,4,7,41.5
2,4,1,5,3,22.0
2,4,1,5,5,39.333333333333336
2,4,1,5,7,60.0
2,4,1,6,3,60.5
2,4,1,6,5,0.0
2,4,1,6,6,32.5
2,4,1,7,2,24.0
2,4,1,7,3,32.0
2,4,1,7,4,37.333333333333336
2,4,1,7,5,21.0
2,4,1,7,6,22.0
2,4,1,7,7,0.0
2,4,1,8,2,0.0
2,4,1,8,3,30.0
2,4,1,8,4,52.0
2,4,1,8,5,18.25
2,4,1,8,6,33.0
2,4,1,8,7,24.666666666666668
2,4,1,9,2,36.0
2,4,1,9,3,16.555555555555557
2,4,1,9,4,4.0
2,4,1,9,6,4.0
2,4,2,0,2,22.0
2,4,2,0,3,26.0
2,4,2,0,4,23.0
2,4,2,0,5,44.2
2,4,2,0,6,0.0
2,4,2,0,7,63.0
2,4,2,1,2,30.0
2,4,2,1,3,38.0
2,4,2,1,5,54.0
2,4,2,1,7,48.0
2,4,2,1,8,57.0
2,4,2,2,5,50.0
2,4,2,2,6,66.0
2,4,2,2,7,22.0
2,4,2,2,8,0.0
2,4,2,3,3,24.0
2,4,2,3,5,39.0
2,4,2,3,7,68.0
2,4,2,4,5,38.0
2,4,2,4,6,39.0
2,4,2,5,3,43.0
2,4,2,5,5,46.0
2,4,2,5,6,48.5
2,4,2,6,3,34.0
2,4,2,6,5,29.0
2,4,2,7,1,45.0
2,4,2,7,3,31.2
2,4,2,7,4,20.666666666666668
2,4,2,7,5,43.5
2,4,2,7,6,48.5
2,4,2,7,7,21.0
2,4,2,8,3,26.75
2,4,2,8,5,0.0
2,4,2,9,3,5.0
2,4,2,9,5,5.0
2,4,3,0,3,45.0
2,4,3,0,4,54.0
2,4,3,0,6,42.0
2,4,3,0,7,59.333333333333336
2,4,3,1,4,66.0
2,4,3,1,7,48.0
2,4,3,2,7,18.0
2,4,3,3,3,28.666666666666668
2,4,3,3,7,21.0
2,4,3,3,8,49.0
2,4,3,4,6,48.0
2,4,3,4,7,34.0
2,4,3,4,8,38.0
2,4,3,5,4,26.0
2,4,3,5,5,57.0
2,4,3,5,7,0.5
2,4,3,6,2,34.0
2,4,3,6,3,24.0
2,4,3,6,8,32.0
2,4,3,7,3,42.0
2,4,3,7,4,20.0
2,4,3,7,7,33.5
2,4,3,7,8,49.5
2,4,3,8,3,40.5
2,4,3,8,4,20.0
2,4,3,8,5,37.0
2,4,3,8,6,37.75
2,4,3,8,8,63.0
2,4,3,9,3,25.833333333333332
2,4,3,9,4,41.666666666666664
2,4,3,9,6,19.0
2,4,4,0,2,46.666666666666664
2,4,4,0,5,21.0
2,4,4,1,4,49.5
2,4,4,1,6,0.0
2,4,4,1,7,53.0
2,4,4,2,7,26.0
2,4,4,5,2,58.0
2,4,4,5,3,56.0
2,4,4,5,4,34.666666666666664
2,4,4,5,7,24.0
2,4,4,6,3,28.0
2,4,4,6,5,27.0
2,4,4,6,7,30.0
2,4,4,7,3,22.5
2,4,4,7,8,39.0
2,4,4,8,6,21.0
2,4,4,9,3,28.0
2,4,4,9,4,20.0
2,4,4,9,5,0.0
2,4,4,9,6,46.0
2,4,4,9,7,24.0
2,4,5,0,2,40.0
2,4,5,0,3,28.0
2,4,5,0,7,67.0
2,4,5,1,6,64.5
2,4,5,5,8,10.0
2,4,5,6,4,53.0
2,4,5,6,5,35.0
2,4,5,6,6,64.0
2,4,5,6,7,31.0
2,4,5,7,5,48.0
2,4,5,9,6,20.0
2,4,6,9,3,40.0
2,4,7,0,2,15.0
2,4,7,6,3,23.0
2,4,8,3,6,66.0
2,4,8,9,3,7.0
2,5,0,0,3,9.0
2,5,0,0,4,18.11111111111111
2,5,0,0,5,37.5
2,5,0,0,6,47.666666666666664
2,5,0,0,7,45.0
2,5,0,1,3,28.5
2,5,0,1,4,30.5
2,5,0,1,6,40.0
2,5,0,2,3,20.0
2,5,0,2,5,9.0
2,5,0,3,3,47.5
2,5,0,3,4,46.0
2,5,0,3,5,53.0
2,5,0,5,3,17.0
2,5,0,5,6,47.0
2,5,0,6,4,39.0
2,5,0,7,4,11.0
2,5,0,7,5,45.0
2,5,0,8,2,10.0
2,5,0,8,3,32.0
2,5,0,8,4,32.0
2,5,0,9,2,33.0
2,5,0,9,3,16.5
2,5,0,9,4,23.0
2,5,0,9,5,39.0
2,5,0,9,7,0.0
2,5,1,0,3,32.666666666666664
2,5,1,0,4,35.5
2,5,1,0,5,37.90909090909091
2,5,1,0,6,53.5
2,5,1,0,7,47.0
2,5,1,0,8,31.0
2,5,1,1,5,16.0
2,5,1,1,6,43.333333333333336
2,5,1,1,7,42.0
2,5,1,2,3,41.333333333333336
2,5,1,2,4,46.0
2,5,1,2,5,29.333333333333332
2,5,1,2,6,45.0
2,5,1,3,2,21.0
2,5,1,3,5,44.0
2,5,1,3,6,30.0
2,5,1,4,2,36.5
2,5,1,4,3,52.0
2,5,1,4,5,23.0
2,5,1,5,3,46.0
2,5,1,5,4,20.0
2,5,1,5,5,5.0
2,5,1,5,7,21.0
2,5,1,6,5,22.0
2,5,1,7,3,23.0
2,5,1,8,4,0.0
2,5,1,9,3,2.8
2,5,2,0,3,44.6
2,5,2,0,4,43.333333333333336
2,5,2,0,5,51.333333333333336
2,5,2,0,6,41.0
2,5,2,0,7,53.5
2,5,2,1,4,16.0
2,5,2,1,5,44.0
2,5,2,1,6,47.0
2,5,2,2,3,31.0
2,5,2,2,4,21.25
2,5,2,2,5,52.0
2,5,2,2,8,0.08333333333333333
2,5,2,3,3,36.666666666666664
2,5,2,3,6,45.333333333333336
2,5,2,4,2,41.0
2,5,2,4,3,48.5
2,5,2,4,6,13.0
2,5,2,4,7,67.0
2,5,2,5,3,43.5
2,5,2,5,4,30.0
2,5,2,5,5,37.666666666666664
2,5,2,6,2,0.0
2,5,2,6,3,37.0
2,5,2,6,6,64.0
2,5,2,7,3,58.0
2,5,2,7,5,28.0
2,5,2,7,7,43.0
2,5,2,8,2,35.0
2,5,2,8,3,51.0
2,5,2,8,5,24.0
2,5,2,9,3,0.0
2,5,2,9,4,0.0
2,5,3,0,3,3.588235294117647
2,5,3,0,5,54.5
2,5,3,0,7,0.0
2,5,3,1,2,53.0
2,5,3,1,4,8.0
2,5,3,1,6,55.0
2,5,3,1,8,60.0
2,5,3,2,3,43.0
2,5,3,2,6,26.0
2,5,3,2,7,45.5
2,5,3,3,2,20.0
2,5,3,3,3,77.0
2,5,3,4,3,33.666666666666664
2,5,3,4,5,50.333333333333336
2,5,3,4,6,39.0
2,5,3,4,7,46.0
2,5,3,5,7,31.0
2,5,3,6,3,41.0
2,5,3,6,6,61.0
2,5,3,6,7,0.0
2,5,3,7,2,18.0
2,5,3,7,4,37.0
2,5,3,7,6,1.0
2,5,3,7,7,52.0
2,5,3,8,3,42.666666666666664
2,5,3,8,5,30.0
2,5,4,0,2,52.0
2,5,4,0,3,63.0
2,5,4,0,6,24.0
2,5,4,0,7,38.5
2,5,4,2,6,27.0
2,5,4,3,3,43.0
2,5,4,4,6,30.0
2,5,4,5,6,20.0
2,5,4,6,3,58.0
2,5,4,7,3,17.0
2,5,4,7,6,35.0
2,5,4,8,7,57.0
2,5,4,9,3,30.0
2,5,5,0,3,43.0
2,5,5,0,6,38.5
2,5,5,0,7,46.0
2,5,5,2,2,40.0
2,5,5,2,5,42.0
2,5,5,3,4,38.5
2,5,5,5,2,39.0
2,5,5,6,3,34.0
2,5,5,8,3,0.0
2,5,5,8,5,15.0
2,5,5,9,6,39.0
2,5,6,3,7,43.0
2,5,6,7,5,26.0
2,5,7,0,6,41.0
2,5,7,7,6,44.0
2,5,7,8,7,36.0
2,5,8,8,6,0.0
2,6,0,0,2,12.0
2,6,0,0,3,26.142857142857142
2,6,0,0,4,66.75
2,6,0,0,5,34.07142857142857
2,6,0,0,6,41.333333333333336
2,6,0,0,7,23.0
2,6,0,2,6,11.0
2,6,0,3,3,0.0
2,6,0,3,5,22.0
2,6,0,5,3,8.0
2,6,0,5,4,0.0
2,6,0,6,4,4.5
2,6,0,9,3,17.0
2,6,0,9,4,0.0
2,6,1,0,2,37.25
2,6,1,0,3,37.69230769230769
2,6,1,0,4,26.8
2,6,1,0,5,36.22222222222222
2,6,1,0,6,49.833333333333336
2,6,1,0,7,18.0
2,6,1,0,8,0.0
2,6,1,1,2,44.0
2,6,1,1,3,49.0
2,6,1,1,5,55.42857142857143
2,6,1,1,6,57.0
2,6,1,1,7,47.0
2,6,1,2,4,18.0
2,6,1,2,5,38.0
2,6,1,3,3,19.0
2,6,1,3,5,43.0
2,6,1,3,6,38.0
2,6,1,3,7,40.0
2,6,1,4,3,30.5
2,6,1,4,7,27.0
2,6,1,5,5,51.0
2,6,1,5,6,46.0
2,6,1,6,3,45.0
2,6,1,8,2,52.0
2,6,1,9,4,13.0
2,6,2,0,3,54.22222222222222
2,6,2,0,4,12.0
2,6,2,0,5,41.375
2,6,2,0,6,62.5
2,6,2,0,7,38.0
2,6,2,0,8,43.0
2,6,2,1,2,49.0
2,6,2,1,5,58.0
2,6,2,2,3,31.0
2,6,2,2,4,53.0
2,6,2,2,6,39.0
2,6,2,2,7,34.0
2,6,2,3,6,49.333333333333336
2,6,2,5,3,40.0
2,6,2,5,4,39.0
2,6,2,5,6,68.0
2,6,2,7,6,33.0
2,6,2,9,3,53.0
2,6,3,0,2,37.0
2,6,3,0,4,41.8
2,6,3,0,5,46.0
2,6,3,0,6,35.5
2,6,3,0,7,25.3
2,6,3,0,8,58.0
2,6,3,1,3,0.0
2,6,3,1,8,73.75
2,6,3,2,3,21.5
2,6,3,2,6,21.0
2,6,3,3,2,12.0
2,6,3,3,8,48.0
2,6,3,4,7,49.666666666666664
2,6,3,4,8,1.6590909090909092
2,6,3,5,3,46.0
2,6,3,5,5,55.0
2,6,3,5,6,34.0
2,6,4,0,3,30.0
2,6,4,0,5,32.0
2,6,4,0,6,46.0
2,6,4,0,7,7.285714285714286
2,6,4,1,6,33.5
2,6,4,2,3,25.0
2,6,4,2,5,47.0
2,6,4,3,6,47.0
2,6,4,4,7,17.0
2,6,4,5,4,30.0
2,6,4,5,6,68.0
2,6,5,0,3,31.0
2,6,5,0,4,51.5
2,6,5,0,5,57.0
2,6,5,0,7,45.5
2,6,5,1,6,53.0
2,6,5,1,7,45.333333333333336
2,6,5,2,6,22.0
2,6,5,2,7,34.0
2,6,5,2,8,34.0
2,6,5,4,3,65.0
2,6,5,4,7,24.0
2,6,5,4,8,28.0
2,6,5,5,6,24.0
2,6,5,6,6,36.0
2,6,6,0,3,29.0
2,6,6,0,7,25.0
2,6,6,1,4,32.0
2,6,6,6,3,0.0
2,6,6,8,3,53.0
2,6,7,0,6,21.0
2,6,7,1,6,60.0
2,6,7,4,8,47.0
2,6,8,6,8,41.0
2,6,8,7,8,30.0
2,6,9,7,6,25.0
2,6,9,8,5,25.0
2,7,0,0,2,0.0
2,7,0,0,3,19.2
2,7,0,0,4,37.5
2,7,0,0,5,42.666666666666664
2,7,0,0,6,28.8
2,7,0,0,7,25.0
2,7,0,2,3,17.0
2,7,0,3,3,31.0
2,7,0,3,4,0.0
2,7,0,4,4,0.0
2,7,0,4,5,0.0
2,7,0,5,4,32.0
2,7,0,7,4,0.0
2,7,0,8,5,34.0
2,7,1,0,3,29.555555555555557
2,7,1,0,4,24.22222222222222
2,7,1,0,5,35.54545454545455
2,7,1,0,6,42.42857142857143
2,7,1,0,7,52.666666666666664
2,7,1,0,8,26.6
2,7,1,1,5,38.0
2,7,1,1,6,57.0
2,7,1,2,3,18.0
2,7,1,2,6,32.5
2,7,1,3,5,45.0
2,7,1,5,5,0.0
2,7,1,5,6,55.0
2,7,1,7,3,0.0
2,7,2,0,3,41.6
2,7,2,0,4,28.25
2,7,2,0,5,14.736842105263158
2,7,2,0,6,22.807692307692307
2,7,2,0,7,36.5
2,7,2,0,8,60.0
2,7,2,1,4,44.0
2,7,2,1,5,29.0
2,7,2,1,6,41.0
2,7,2,1,8,37.0
2,7,2,2,4,49.0
2,7,2,2,6,48.0
2,7,2,3,4,21.0
2,7,2,3,5,46.0
2,7,2,3,6,22.0
2,7,2,4,6,32.25
2,7,2,6,3,23.0
2,7,2,8,2,0.0
2,7,2,8,5,25.0
2,7,3,0,3,48.666666666666664
2,7,3,0,4,63.0
2,7,3,0,5,24.454545454545453
2,7,3,0,6,49.76923076923077
2,7,3,0,7,41.57142857142857
2,7,3,0,8,69.0
2,7,3,1,6,51.0
2,7,3,1,7,24.0
2,7,3,2,3,44.0
2,7,3,3,2,37.0
2,7,3,3,3,17.0
2,7,3,3,6,38.0
2,7,3,3,7,60.0
2,7,3,7,3,48.0
2,7,4,0,3,38.5
2,7,4,0,4,5.625
2,7,4,0,5,37.333333333333336
2,7,4,0,6,53.55555555555556
2,7,4,0,7,69.0
2,7,4,1,3,66.66666666666667
2,7,4,1,4,42.0
2,7,4,1,5,32.0
2,7,4,1,7,44.0
2,7,4,3,4,17.333333333333332
2,7,4,4,5,51.0
2,7,4,5,6,26.0
2,7,4,5,8,42.0
2,7,5,0,1,55.666666666666664
2,7,5,0,3,20.0
2,7,5,0,4,31.0
2,7,5,0,5,22.5
2,7,5,0,6,28.4
2,7,5,0,7,45.5
2,7,5,1,6,23.0
2,7,5,5,3,64.0
2,7,5,5,7,44.0
2,7,5,8,2,25.0
2,7,6,0,3,67.75
2,7,6,0,6,44.0
2,7,6,0,7,35.5
2,7,6,0,8,60.0
2,7,6,2,6,24.0
2,7,6,3,6,27.0
2,7,6,3,7,24.0
2,7,6,9,3,0.0
2,7,7,0,5,17.0
2,7,7,0,6,68.0
2,7,7,0,8,41.0
2,7,8,0,5,52.0
2,7,8,6,8,29.0
2,7,9,0,3,32.0
2,7,9,3,5,20.0
2,7,9,3,6,26.0
2,8,0,0,1,0.0
2,8,0,0,3,27.0
2,8,0,0,4,25.916666666666668
2,8,0,0,5,21.272727272727273
2,8,0,0,6,14.666666666666666
2,8,0,0,7,34.15384615384615
2,8,0,1,6,50.0
2,8,0,3,4,34.0
2,8,0,3,5,40.0
2,8,0,4,2,8.0
2,8,0,6,2,29.0
2,8,0,6,3,0.0
2,8,0,7,4,0.0
2,8,0,9,5,47.0
2,8,1,0,1,13.0
2,8,1,0,2,28.0
2,8,1,0,3,40.72727272727273
2,8,1,0,4,18.0
2,8,1,0,5,35.925925925925924
2,8,1,0,6,24.263157894736842
2,8,1,0,7,45.833333333333336
2,8,1,1,4,11.0
2,8,1,1,5,37.0
2,8,1,2,6,40.0
2,8,1,2,7,0.0
2,8,1,3,5,0.0
2,8,2,0,2,24.666666666666668
2,8,2,0,3,37.38461538461539
2,8,2,0,4,27.526315789473685
2,8,2,0,5,27.615384615384617
2,8,2,0,6,41.24
2,8,2,0,7,25.0
2,8,2,1,3,31.0
2,8,2,1,4,20.0
2,8,2,1,6,75.0
2,8,2,2,3,31.0
2,8,2,2,7,33.0
2,8,3,0,2,36.0
2,8,3,0,3,20.0
2,8,3,0,4,38.75
2,8,3,0,5,25.0
2,8,3,0,6,26.692307692307693
2,8,3,0,7,27.875
2,8,3,0,8,34.25
2,8,3,1,3,42.5
2,8,3,1,4,40.0
2,8,3,1,6,32.0
2,8,3,1,7,1.0
2,8,3,2,3,42.0
2,8,3,2,7,0.0
2,8,3,3,6,52.0
2,8,4,0,2,39.0
2,8,4,0,3,40.333333333333336
2,8,4,0,4,32.333333333333336
2,8,4,0,5,29.636363636363637
2,8,4,0,6,38.166666666666664
2,8,4,0,7,47.72727272727273
2,8,4,0,8,41.333333333333336
2,8,4,1,7,39.0
2,8,4,2,3,28.0
2,8,4,3,7,63.0
2,8,5,0,3,58.0
2,8,5,0,4,25.5
2,8,5,0,5,47.2
2,8,5,0,6,35.875
2,8,5,0,7,44.8
2,8,5,0,8,31.333333333333332
2,8,5,1,4,26.0
2,8,5,1,5,0.0
2,8,5,1,6,24.0
2,8,5,2,4,35.5
2,8,5,5,3,41.0
2,8,5,6,3,48.0
2,8,6,0,3,22.0
2,8,6,0,5,19.0
2,8,6,0,6,25.2
2,8,6,0,7,37.44444444444444
2,8,6,1,6,0.0
2,8,6,6,6,25.0
2,8,7,0,5,41.0
2,8,7,0,6,25.25
2,8,7,0,7,26.0
2,8,7,0,8,30.666666666666668
2,8,7,1,7,21.0
2,8,7,2,6,27.0
2,8,8,0,6,26.0
2,8,8,0,7,21.0
2,8,8,4,8,29.0
2,8,9,0,4,20.0
2,8,9,0,5,28.0
2,8,9,0,6,59.0
2,8,9,5,7,20.0
2,8,9,7,8,28.0
2,9,0,0,2,17.625
2,9,0,0,3,22.647058823529413
2,9,0,0,4,17.936936936936938
